"TOA5","S4B","CR200X","No_SN","CR200X.Std.03","a.CR2","58368","dat30min"
"TIMESTAMP","RECORD","VWC_shallo_Avg","VWC_shallo_Std","EC_shallow_Avg","T_shallow_Avg","VWC_deep_Avg","VWC_deep_Std","EC_deep_Avg","T_deep_Avg"
"TS","RN","m^3/m^3","m^3/m^3","dS/m","Deg F","m^3/m^3","m^3/m^3","dS/m","Deg F"
"","","Avg","Std","Avg","Avg","Avg","Std","Avg","Avg"
"2020-04-28 09:00:00",85041,0.2420833,0.0004775507,0.1917933,47.17796,0.3409767,0.0002155362,0.3983833,48.13903
"2020-04-28 09:30:00",85042,0.24163,0.0003522765,0.1905733,47.44499,0.3409601,0.0002537723,0.39793,48.08703
"2020-04-28 10:00:00",85043,0.24112,0.000351572,0.1895233,47.79984,0.3410334,0.0002285252,0.3974967,48.02983
"2020-04-28 10:30:00",85044,0.24122,0.0003477587,0.1885433,48.1844,0.34063,0.0004180536,0.3969634,47.99235
"2020-04-28 11:00:00",85045,0.24097,0.0002019077,0.1877133,48.60055,0.3404033,0.000219822,0.3963433,47.94812
"2020-04-28 11:30:00",85046,0.24042,0.0002948444,0.1873133,49.02966,0.3400334,0.0004027644,0.3960567,47.92504
"2020-04-28 12:00:00",85047,0.2401467,0.0003313939,0.18706,49.47182,0.33976,0.0002245017,0.3956267,47.91599
"2020-04-28 12:30:00",85048,0.23957,0.0001005005,0.1868933,49.86092,0.3397934,0.0002143705,0.3950533,47.92016
"2020-04-28 13:00:00",85049,0.2395667,0.0001074986,0.1869434,50.22381,0.3391632,0.0003135684,0.3946633,47.92537
"2020-04-28 13:30:00",85050,0.2395367,0.0001741336,0.1871,50.55541,0.3391432,0.0002246269,0.3944167,47.95625
"2020-04-28 14:00:00",85051,0.2388134,0.0002918125,0.1870933,50.88115,0.3387666,0.0004101461,0.3940733,47.99287
"2020-04-28 14:30:00",85052,0.23806,0.0001019766,0.1874066,51.1569,0.3384933,0.0002159202,0.3939033,48.03502
