year,event_id,strip,pair,treatment,irrigation_start,irrigation_end,applied_irrigation_gal_strip,comparison_eligible,ineligibility_reason,baseline_profile_water_gal_strip,upper_retained_water_gal_strip,available_storage_gal_strip,baseline_above_upper_retained_gal_strip,applied_minus_available_storage_gal_strip,estimated_water_not_retained_gal_strip,applied_fraction_of_available_storage,irrigation_exceeds_available_storage,zone_area_method,represented_profile,interpretation,event_duration_hours,avg_flow_gph_strip,avg_flow_gpm_strip,avg_flow_gpm_group,start_flow_gpm,end_flow_gpm,flow_allocation_fraction,notes,top_earliest_arrival_time,top_earliest_arrival_delay_hr,top_6in_arrival_time,top_6in_arrival_delay_hr,top_all_depths_arrived,top_all_depths_arrival_time,top_all_depths_arrival_delay_hr,middle_earliest_arrival_time,middle_earliest_arrival_delay_hr,middle_6in_arrival_time,middle_6in_arrival_delay_hr,middle_all_depths_arrived,middle_all_depths_arrival_time,middle_all_depths_arrival_delay_hr,bottom_earliest_arrival_time,bottom_earliest_arrival_delay_hr,bottom_6in_arrival_time,bottom_6in_arrival_delay_hr,bottom_all_depths_arrived,bottom_all_depths_arrival_time,bottom_all_depths_arrival_delay_hr,modeled_hours_to_50pct_available_storage,modeled_time_50pct_available_storage,50pct_threshold_before_irrigation_end,modeled_hours_to_80pct_available_storage,modeled_time_80pct_available_storage,80pct_threshold_before_irrigation_end,modeled_hours_to_90pct_available_storage,modeled_time_90pct_available_storage,90pct_threshold_before_irrigation_end,modeled_hours_to_100pct_available_storage,modeled_time_100pct_available_storage,100pct_threshold_before_irrigation_end,applied_gal_at_top_earliest_arrival,applied_fraction_at_top_earliest_arrival,applied_gal_at_middle_earliest_arrival,applied_fraction_at_middle_earliest_arrival,applied_gal_at_bottom_earliest_arrival,applied_fraction_at_bottom_earliest_arrival,candidate_inspection_alert_time,candidate_alert_available,candidate_alert_before_irrigation_end,runtime_after_candidate_alert_hr,applied_after_candidate_alert_gal,runtime_after_modeled_full_storage_hr,applied_after_modeled_full_storage_gal,max_avg_flow_gph_to_fit_available_storage_at_actual_duration,modeled_avg_flow_reduction_gph_needed_at_actual_duration,modeled_avg_flow_reduction_fraction_needed_at_actual_duration,alert_basis,flow_model_caveat
2025,2025-05-02_S3_S4_3cb33cbf,S4,S3_S4,control,2025-05-02 19:10:02,2025-05-03 08:21:02,76750.0,True,,42514.09,68363.11,25849.02,0.0,50900.98,50900.98,2.97,True,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,13.18,5821.74,97.0,194.1,210.0,195.0,1.0,STARTED FRIDAY EVENING RAN OVERNIGHT.,2025-05-02 19:45:00,0.58,2025-05-02 19:45:00,0.58,True,2025-05-02 19:45:00,0.58,2025-05-02 22:15:00,3.08,2025-05-02 22:15:00,3.08,True,2025-05-02 23:00:00,3.83,2025-05-03 02:30:00,7.33,2025-05-03 02:30:00,7.33,True,2025-05-03 04:00:00,8.83,2.22,2025-05-02 21:23:14.145997463,True,3.55,2025-05-02 22:43:09.433595939,True,4.0,2025-05-02 23:09:47.862795431,True,4.44,2025-05-02 23:36:26.291994927,True,3392.78,0.13,17947.15,0.69,42689.56,1.65,2025-05-03 02:30:00.000000000,True,True,5.85,34060.44,8.74,50900.98,1960.74,3861.01,0.66,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2025,2025-05-16_S1_S2_799859ac,S1,S1_S2,biochar,2025-05-16 15:36:41,2025-05-17 07:37:42,92450.0,True,,33757.24,76557.57,42800.33,0.0,49649.67,49649.67,2.16,True,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,16.02,5772.01,96.2,192.4,200.0,190.0,1.0,STARTED FRIDAY EVENING RAN OVERNIGHT.,2025-05-16 16:15:00,0.64,2025-05-16 16:15:00,0.64,True,2025-05-16 17:15:00,1.64,2025-05-16 19:15:00,3.64,2025-05-16 19:15:00,3.64,True,2025-05-16 21:15:00,5.64,2025-05-16 23:15:00,7.64,2025-05-16 23:15:00,7.64,True,2025-05-17 03:15:00,11.64,3.71,2025-05-16 19:19:08.268508797,True,5.93,2025-05-16 21:32:36.629614074,True,6.67,2025-05-16 22:17:06.083315836,True,7.42,2025-05-16 23:01:35.537017594,True,3686.07,0.09,21002.11,0.49,44090.15,1.03,2025-05-16 23:15:00.000000000,True,True,8.38,48359.84,8.6,49649.67,2672.2,3099.81,0.54,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2025,2025-05-16_S1_S2_799859ac,S2,S1_S2,control,2025-05-16 15:36:41,2025-05-17 07:37:42,92450.0,True,,28093.56,74231.44,46137.88,0.0,46312.12,46312.12,2.0,True,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,16.02,5772.01,96.2,192.4,200.0,190.0,1.0,STARTED FRIDAY EVENING RAN OVERNIGHT.,2025-05-16 16:00:00,0.39,2025-05-16 16:00:00,0.39,True,2025-05-16 16:00:00,0.39,2025-05-16 17:00:00,1.39,2025-05-16 17:00:00,1.39,True,2025-05-16 17:00:00,1.39,2025-05-16 19:00:00,3.39,2025-05-16 19:00:00,3.39,True,2025-05-16 19:30:00,3.89,4.0,2025-05-16 19:36:29.082353259,True,6.39,2025-05-16 22:00:21.931765214,True,7.19,2025-05-16 22:48:19.548235868,True,7.99,2025-05-16 23:36:17.164706518,True,2243.07,0.05,8015.08,0.17,19559.1,0.42,2025-05-16 22:00:21.931765248,True,True,9.62,55539.69,8.02,46312.12,2880.57,2891.44,0.5,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2025,2025-05-28_S1_S2_ca363c43,S1,S1_S2,biochar,2025-05-28 18:58:00,2025-05-29 07:30:00,64250.0,True,,50108.6,76557.57,26448.97,0.0,37801.03,37801.03,2.43,True,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,12.53,5126.3,85.4,170.9,205.0,90.0,0.5,WATERED OVERNIGHT.,2025-05-28 19:30:00,0.53,2025-05-28 19:30:00,0.53,True,2025-05-28 20:45:00,1.78,2025-05-28 22:45:00,3.78,2025-05-28 22:45:00,3.78,True,2025-05-28 23:45:00,4.78,2025-05-29 01:45:00,6.78,2025-05-29 01:45:00,6.78,True,2025-05-29 03:45:00,8.78,2.58,2025-05-28 21:32:47.038604840,True,4.13,2025-05-28 23:05:39.261767746,True,4.64,2025-05-28 23:36:36.669488715,True,5.16,2025-05-29 00:07:34.077209684,True,2734.03,0.1,19394.5,0.73,34773.4,1.31,2025-05-29 01:45:00.000000000,True,True,5.75,29476.22,7.37,37800.66,2110.3,3016.0,0.59,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2025,2025-05-28_S1_S2_ca363c43,S2,S1_S2,control,2025-05-28 18:58:00,2025-05-29 07:30:00,64250.0,True,,39249.18,74231.44,34982.26,0.0,29267.74,29267.74,1.84,True,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,12.53,5126.3,85.4,170.9,205.0,90.0,0.5,WATERED OVERNIGHT.,2025-05-28 19:15:00,0.28,2025-05-28 19:15:00,0.28,True,2025-05-28 19:15:00,0.28,2025-05-28 20:15:00,1.28,2025-05-28 20:15:00,1.28,True,2025-05-28 20:15:00,1.28,2025-05-28 22:00:00,3.03,2025-05-28 22:45:00,3.78,True,2025-05-28 22:45:00,3.78,3.41,2025-05-28 22:22:43.336519516,True,5.46,2025-05-29 00:25:33.338431227,True,6.14,2025-05-29 01:06:30.005735132,True,6.82,2025-05-29 01:47:26.673039033,True,1452.45,0.04,6578.75,0.19,15549.78,0.44,2025-05-29 00:25:33.338431232,True,True,7.07,36263.82,5.71,29267.37,2791.15,2335.15,0.46,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2025,2025-05-28_S3_S4_120d46ab,S3,S3_S4,biochar,2025-05-28 18:58:00,2025-05-29 07:30:00,64250.0,False,one_or_more_sensor_events_not_trustworthy,,,,,,,,,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,12.53,5126.3,85.4,170.9,205.0,90.0,0.5,WATERED OVERNIGHT.,2025-05-28 23:30:00,4.53,2025-05-28 23:30:00,4.53,True,2025-05-29 02:30:00,7.53,2025-05-28 20:15:00,1.28,2025-05-28 20:15:00,1.28,True,2025-05-28 20:30:00,1.53,2025-05-28 20:45:00,1.78,2025-05-28 21:15:00,2.28,True,2025-05-28 21:30:00,2.53,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2025,2025-05-28_S3_S4_120d46ab,S4,S3_S4,control,2025-05-28 18:58:00,2025-05-29 07:30:00,64250.0,False,one_or_more_sensor_events_not_trustworthy,,,,,,,,,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,12.53,5126.3,85.4,170.9,205.0,90.0,0.5,WATERED OVERNIGHT.,2025-05-28 19:30:00,0.53,2025-05-28 19:30:00,0.53,True,2025-05-28 19:30:00,0.53,2025-05-28 22:15:00,3.28,2025-05-28 23:00:00,4.03,True,2025-05-29 00:45:00,5.78,2025-05-29 00:45:00,5.78,2025-05-29 00:45:00,5.78,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2025,2025-06-13_S3_S4_29345c78,S3,S3_S4,biochar,2025-06-13 10:49:00,2025-06-13 19:16:00,56900.0,False,one_or_more_sensor_events_not_trustworthy,,,,,,,,,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,8.45,6733.7,112.2,224.5,200.0,225.0,1.0,STAFF TURNED ON VALVE TEMPORARILY WHEN REPAIRING A NEARBY VALVE: REASON FOR METER GALLONS DISCREPANCY.,2025-06-13 12:45:00,1.93,2025-06-13 12:45:00,1.93,True,2025-06-13 14:45:00,3.93,2025-06-13 11:45:00,0.93,2025-06-13 11:45:00,0.93,True,2025-06-13 12:00:00,1.18,2025-06-13 13:15:00,2.43,2025-06-13 13:15:00,2.43,True,2025-06-13 13:15:00,2.43,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2025,2025-06-13_S3_S4_29345c78,S4,S3_S4,control,2025-06-13 10:49:00,2025-06-13 19:16:00,56900.0,True,,43815.24,68363.11,24547.88,0.0,32352.12,32352.12,2.32,True,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,8.45,6733.7,112.2,224.5,200.0,225.0,1.0,STAFF TURNED ON VALVE TEMPORARILY WHEN REPAIRING A NEARBY VALVE: REASON FOR METER GALLONS DISCREPANCY.,2025-06-13 11:15:00,0.43,2025-06-13 11:15:00,0.43,True,2025-06-13 11:15:00,0.43,2025-06-13 14:00:00,3.18,2025-06-13 14:00:00,3.18,True,2025-06-13 14:30:00,3.68,2025-06-13 15:00:00,4.18,2025-06-13 15:45:00,4.93,True,2025-06-13 17:15:00,6.43,1.82,2025-06-13 12:38:21.947220696,True,2.92,2025-06-13 13:43:59.115553113,True,3.28,2025-06-13 14:05:51.504997252,True,3.65,2025-06-13 14:27:43.894441392,True,2917.94,0.12,21435.61,0.87,28169.31,1.15,2025-06-13 15:00:00.000000000,True,True,4.27,28730.45,4.8,32351.88,2905.07,3828.63,0.57,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2025,2025-06-27_S1_S2_ff537961,S1,S1_S2,biochar,2025-06-27 15:33:00,2025-06-28 07:49:00,95500.0,False,one_or_more_sensor_events_not_trustworthy,,,,,,,,,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,16.27,5870.9,97.8,195.7,210.0,200.0,1.0,RAN OVERNIGHT.,2025-06-27 16:15:00,0.7,2025-06-27 16:15:00,0.7,True,2025-06-27 16:15:00,0.7,2025-06-27 19:15:00,3.7,2025-06-27 19:15:00,3.7,True,2025-06-27 20:30:00,4.95,2025-06-27 23:45:00,8.2,2025-06-27 23:45:00,8.2,True,2025-06-28 01:00:00,9.45,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2025,2025-06-27_S1_S2_ff537961,S2,S1_S2,control,2025-06-27 15:33:00,2025-06-28 07:49:00,95500.0,False,one_or_more_sensor_events_not_trustworthy,,,,,,,,,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,16.27,5870.9,97.8,195.7,210.0,200.0,1.0,RAN OVERNIGHT.,2025-06-27 16:00:00,0.45,2025-06-27 16:00:00,0.45,True,2025-06-27 16:00:00,0.45,2025-06-27 17:00:00,1.45,2025-06-27 17:00:00,1.45,True,2025-06-27 17:00:00,1.45,2025-06-27 18:30:00,2.95,2025-06-27 18:30:00,2.95,True,2025-06-27 19:15:00,3.7,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2025,2025-06-28_S3_S4_d9252a87,S3,S3_S4,biochar,2025-06-28 08:50:00,2025-06-28 16:15:00,43550.0,False,one_or_more_sensor_events_not_trustworthy,,,,,,,,,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,7.42,5871.9,97.9,195.7,200.0,120.0,1.0,,2025-06-28 11:15:00,2.42,2025-06-28 11:15:00,2.42,True,2025-06-28 14:00:00,5.17,2025-06-28 09:30:00,0.67,2025-06-28 10:15:00,1.42,True,2025-06-28 10:15:00,1.42,2025-06-28 11:00:00,2.17,2025-06-28 11:45:00,2.92,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2025,2025-06-28_S3_S4_d9252a87,S4,S3_S4,control,2025-06-28 08:50:00,2025-06-28 16:15:00,43550.0,False,one_or_more_sensor_events_not_trustworthy,,,,,,,,,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,7.42,5871.9,97.9,195.7,200.0,120.0,1.0,,2025-06-28 09:15:00,0.42,2025-06-28 09:30:00,0.67,True,2025-06-28 09:30:00,0.67,2025-06-28 11:15:00,2.42,2025-06-28 12:00:00,3.17,True,2025-06-28 12:00:00,3.17,2025-06-28 11:45:00,2.92,2025-06-28 11:45:00,2.92,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2025,2025-07-11_S3_S4_e179d57e,S3,S3_S4,biochar,2025-07-11 08:30:00,2025-07-11 18:12:00,46400.0,False,one_or_more_sensor_events_not_trustworthy,,,,,,,,,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,9.7,4783.5,79.7,159.5,190.0,180.0,1.0,,2025-07-11 11:00:00,2.5,2025-07-11 11:00:00,2.5,True,2025-07-11 13:15:00,4.75,2025-07-11 09:45:00,1.25,2025-07-11 09:45:00,1.25,True,2025-07-11 10:00:00,1.5,2025-07-11 11:15:00,2.75,2025-07-11 11:15:00,2.75,True,2025-07-11 11:30:00,3.0,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2025,2025-07-11_S3_S4_e179d57e,S4,S3_S4,control,2025-07-11 08:30:00,2025-07-11 18:12:00,46400.0,True,,50183.86,68363.11,18179.25,0.0,28220.75,28220.75,2.55,True,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,9.7,4783.5,79.7,159.5,190.0,180.0,1.0,,2025-07-11 09:00:00,0.5,2025-07-11 09:00:00,0.5,True,2025-07-11 09:00:00,0.5,2025-07-11 11:30:00,3.0,2025-07-11 12:00:00,3.5,True,2025-07-11 12:00:00,3.5,2025-07-11 12:15:00,3.75,2025-07-11 12:45:00,4.25,True,2025-07-11 12:45:00,4.25,1.9,2025-07-11 10:24:00.733772343,True,3.04,2025-07-11 11:32:25.174035747,True,3.42,2025-07-11 11:55:13.320790215,True,3.8,2025-07-11 12:18:01.467544683,True,2391.75,0.13,14350.5,0.79,17938.12,0.99,2025-07-11 12:15:00.000000000,True,True,5.95,28461.82,5.9,28220.7,1874.15,2909.35,0.61,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2025,2025-07-26_S1_S2_98e2053f,S1,S1_S2,biochar,2025-07-26 08:45:00,2025-07-26 17:50:00,53225.0,True,,33264.32,76557.57,43293.26,0.0,9931.74,9931.74,1.23,True,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,9.08,5859.6,97.7,195.3,350.0,290.0,0.5,,2025-07-26 09:15:00,0.5,2025-07-26 09:15:00,0.5,True,2025-07-26 09:30:00,0.75,2025-07-26 11:30:00,2.75,2025-07-26 11:30:00,2.75,True,2025-07-26 12:45:00,4.0,2025-07-26 15:00:00,6.25,2025-07-26 15:00:00,6.25,True,2025-07-26 15:30:00,6.75,3.69,2025-07-26 12:26:39.178783536,True,5.91,2025-07-26 14:39:38.686053654,True,6.65,2025-07-26 15:23:58.521810361,True,7.39,2025-07-26 16:08:18.357567068,True,2929.8,0.07,16113.9,0.37,36622.5,0.85,2025-07-26 15:00:00.000000000,True,True,2.83,16602.2,1.69,9931.44,4766.25,1093.35,0.19,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2025,2025-07-26_S1_S2_98e2053f,S2,S1_S2,control,2025-07-26 08:45:00,2025-07-26 17:50:00,53225.0,True,,34347.57,74231.44,39883.88,0.0,13341.12,13341.12,1.33,True,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,9.08,5859.6,97.7,195.3,350.0,290.0,0.5,,2025-07-26 09:15:00,0.5,2025-07-26 09:15:00,0.5,False,,,2025-07-26 10:00:00,1.25,2025-07-26 10:00:00,1.25,True,2025-07-26 10:00:00,1.25,2025-07-26 12:15:00,3.5,2025-07-26 12:15:00,3.5,True,2025-07-26 12:30:00,3.75,3.4,2025-07-26 12:09:11.857464673,True,5.45,2025-07-26 14:11:42.971943476,True,6.13,2025-07-26 14:52:33.343436413,True,6.81,2025-07-26 15:33:23.714929346,True,2929.8,0.07,7324.5,0.18,20508.6,0.51,2025-07-26 14:11:42.971943424,True,True,3.64,21317.6,2.28,13340.82,4390.9,1468.7,0.25,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2025,2025-07-26_S3_S4_b4053dcf,S3,S3_S4,biochar,2025-07-26 08:45:00,2025-07-26 17:50:00,53225.0,False,one_or_more_sensor_events_not_trustworthy,,,,,,,,,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,9.08,5859.6,97.7,195.3,350.0,290.0,0.5,,2025-07-26 11:45:00,3.0,2025-07-26 11:45:00,3.0,True,2025-07-26 16:00:00,7.25,2025-07-26 10:15:00,1.5,2025-07-26 10:15:00,1.5,True,2025-07-26 10:15:00,1.5,2025-07-26 12:15:00,3.5,2025-07-26 12:15:00,3.5,True,2025-07-26 13:00:00,4.25,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2025,2025-07-26_S3_S4_b4053dcf,S4,S3_S4,control,2025-07-26 08:45:00,2025-07-26 17:50:00,53225.0,True,,39513.66,68363.11,28849.45,0.0,24375.55,24375.55,1.84,True,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,9.08,5859.6,97.7,195.3,350.0,290.0,0.5,,2025-07-26 09:30:00,0.75,2025-07-26 09:30:00,0.75,True,2025-07-26 09:30:00,0.75,2025-07-26 12:45:00,4.0,2025-07-26 12:45:00,4.0,True,2025-07-26 13:45:00,5.0,2025-07-26 16:30:00,7.75,2025-07-26 16:30:00,7.75,True,2025-07-26 18:00:00,9.25,2.46,2025-07-26 11:12:42.210731109,True,3.94,2025-07-26 12:41:19.537169773,True,4.43,2025-07-26 13:10:51.979315994,True,4.92,2025-07-26 13:40:24.421462215,True,4394.7,0.15,23438.4,0.81,45411.9,1.57,2025-07-26 16:30:00.000000000,True,True,1.33,7812.8,4.16,24375.25,3176.1,2683.5,0.46,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2025,2025-08-08_S3_S4_7c793582,S3,S3_S4,biochar,2025-08-08 13:14:00,2025-08-08 19:28:00,38750.0,True,,45304.23,68190.0,22885.77,0.0,15864.23,15864.23,1.69,True,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,6.23,6216.6,103.6,207.2,150.0,240.0,1.0,,2025-08-08 15:45:00,2.52,2025-08-08 15:45:00,2.52,False,,,2025-08-08 14:45:00,1.52,2025-08-08 14:45:00,1.52,True,2025-08-08 14:45:00,1.52,2025-08-08 16:30:00,3.27,2025-08-08 16:30:00,3.27,True,2025-08-08 17:00:00,3.77,1.84,2025-08-08 15:04:26.513850015,True,2.95,2025-08-08 16:10:42.422160022,True,3.31,2025-08-08 16:32:47.724930025,True,3.68,2025-08-08 16:54:53.027700027,True,15645.11,0.68,9428.51,0.41,20307.56,0.89,2025-08-08 16:30:00.000000000,True,True,2.97,18442.58,2.55,15864.37,3671.53,2545.07,0.41,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2025,2025-08-08_S3_S4_7c793582,S4,S3_S4,control,2025-08-08 13:14:00,2025-08-08 19:28:00,38750.0,True,,45403.38,68363.11,22959.74,0.0,15790.26,15790.26,1.69,True,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,6.23,6216.6,103.6,207.2,150.0,240.0,1.0,,2025-08-08 13:45:00,0.52,2025-08-08 14:00:00,0.77,True,2025-08-08 14:00:00,0.77,2025-08-08 16:30:00,3.27,2025-08-08 16:30:00,3.27,True,2025-08-08 17:00:00,3.77,2025-08-08 20:00:00,6.77,2025-08-08 20:00:00,6.77,False,,,1.85,2025-08-08 15:04:47.931666828,True,2.95,2025-08-08 16:11:16.690666924,True,3.32,2025-08-08 16:33:26.277000290,True,3.69,2025-08-08 16:55:35.863333656,True,3211.91,0.14,20307.56,0.88,42065.66,1.83,2025-08-08 20:00:00.000000000,True,False,,,2.54,15790.4,3683.4,2533.2,0.41,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2025,2025-08-22_S1_S2_9f8675d7,S1,S1_S2,biochar,2025-08-22 09:07:00,2025-08-22 19:04:00,30625.0,True,,32166.27,76557.57,44391.3,0.0,-13766.3,0.0,0.69,False,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,9.95,3077.9,51.3,102.6,200.0,300.0,0.5,TURNED OFF FROM APX. 9:45AM - 11AM FOR SYSTEM REPAIRS.,2025-08-22 10:15:00,1.13,2025-08-22 10:15:00,1.13,True,2025-08-22 13:00:00,3.88,2025-08-22 15:45:00,6.63,2025-08-22 15:45:00,6.63,True,2025-08-22 17:00:00,7.88,2025-08-22 19:45:00,10.63,2025-08-22 19:45:00,10.63,True,2025-08-22 23:00:00,13.88,7.21,2025-08-22 16:19:40.667987912,True,11.54,2025-08-22 20:39:17.068780662,False,12.98,2025-08-22 22:05:49.202378245,False,14.42,2025-08-22 23:32:21.335975828,False,3488.29,0.08,20416.74,0.46,32728.34,0.74,2025-08-22 20:39:17.068780544,True,False,,,,,4461.44,0.0,0.0,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2025,2025-08-22_S1_S2_9f8675d7,S2,S1_S2,control,2025-08-22 09:07:00,2025-08-22 19:04:00,30625.0,True,,33088.91,74231.44,41142.53,0.0,-10517.53,0.0,0.74,False,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,9.95,3077.9,51.3,102.6,200.0,300.0,0.5,TURNED OFF FROM APX. 9:45AM - 11AM FOR SYSTEM REPAIRS.,2025-08-22 09:30:00,0.38,2025-08-22 09:45:00,0.63,True,2025-08-22 09:45:00,0.63,2025-08-22 13:30:00,4.38,2025-08-22 13:30:00,4.38,True,2025-08-22 13:30:00,4.38,2025-08-22 14:30:00,5.38,2025-08-22 14:30:00,5.38,True,2025-08-22 15:15:00,6.13,6.68,2025-08-22 15:48:00.740764806,True,10.69,2025-08-22 19:48:37.185223693,False,12.03,2025-08-22 21:08:49.333376654,False,13.37,2025-08-22 22:29:01.481529615,False,1179.86,0.03,13491.46,0.33,16569.36,0.4,2025-08-22 19:48:37.185223680,True,False,,,,,4134.93,0.0,0.0,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2025,2025-08-22_S3_S4_1b405e4b,S3,S3_S4,biochar,2025-08-22 09:07:00,2025-08-22 19:04:00,30625.0,False,one_or_more_sensor_events_not_trustworthy,,,,,,,,,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,9.95,3077.9,51.3,102.6,200.0,300.0,0.5,TURNED OFF FROM APX. 9:45AM - 11AM FOR SYSTEM REPAIRS.,2025-08-22 16:15:00,7.13,2025-08-22 16:15:00,7.13,False,,,2025-08-22 14:30:00,5.38,2025-08-22 14:30:00,5.38,True,2025-08-22 14:30:00,5.38,2025-08-22 16:30:00,7.38,2025-08-22 16:30:00,7.38,True,2025-08-22 18:15:00,9.13,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
