capacity_source,capacity_vwc,capacity_timestamp,event_id,year,strip,treatment,pair,logger_position,depth_index,depth_inches,sensor_col
irrigation,38.48,2025-08-23 03:44:48.000000000,2025-08-22_S1_S2_9f8675d7,2025.0,S1,biochar,S1_S2,M,3,18.0,VWC_3_raw_S1_M
irrigation,33.68,2025-08-23 05:29:48.000000000,2025-08-22_S1_S2_9f8675d7,2025.0,S1,biochar,S1_S2,B,1,6.0,VWC_1_raw_S1_B
irrigation,32.97,2025-08-23 10:44:48.000000000,2025-08-22_S1_S2_9f8675d7,2025.0,S1,biochar,S1_S2,B,2,12.0,VWC_2_raw_S1_B
irrigation,14.5,2025-08-23 14:14:48.000000000,2025-08-22_S1_S2_9f8675d7,2025.0,S1,biochar,S1_S2,B,3,18.0,VWC_3_raw_S1_B
irrigation,40.08,2025-09-20 22:00:00.000000000,2025-09-20_S1_S2_81d8ab0f,2025.0,S1,biochar,S1_S2,T,1,6.0,VWC_1_raw_S1_T
irrigation,37.64,2025-09-20 21:30:00.000000000,2025-09-20_S1_S2_81d8ab0f,2025.0,S1,biochar,S1_S2,T,2,12.0,VWC_2_raw_S1_T
irrigation,38.83,2025-09-21 00:45:00.000000000,2025-09-20_S1_S2_81d8ab0f,2025.0,S1,biochar,S1_S2,T,3,18.0,VWC_3_raw_S1_T
irrigation,35.06,2025-09-21 07:00:00.000000000,2025-09-20_S1_S2_81d8ab0f,2025.0,S1,biochar,S1_S2,M,1,6.0,VWC_1_raw_S1_M
irrigation,32.68,2025-09-21 07:45:00.000000000,2025-09-20_S1_S2_81d8ab0f,2025.0,S1,biochar,S1_S2,M,2,12.0,VWC_2_raw_S1_M
irrigation,40.57,2025-09-20 19:30:00.000000000,2025-09-20_S1_S2_81d8ab0f,2025.0,S1,biochar,S1_S2,M,3,18.0,VWC_3_raw_S1_M
irrigation,30.36,2025-09-21 01:15:00.000000000,2025-09-20_S1_S2_81d8ab0f,2025.0,S1,biochar,S1_S2,B,1,6.0,VWC_1_raw_S1_B
irrigation,32.45,2025-09-21 07:00:00.000000000,2025-09-20_S1_S2_81d8ab0f,2025.0,S1,biochar,S1_S2,B,2,12.0,VWC_2_raw_S1_B
irrigation,21.08,2025-09-21 00:45:00.000000000,2025-09-20_S1_S2_81d8ab0f,2025.0,S1,biochar,S1_S2,B,3,18.0,VWC_3_raw_S1_B
irrigation,40.19,2025-04-21 08:00:00.000000000,2025-04-20_S1_S2_f3457ada,2025.0,S2,control,S1_S2,M,1,6.0,VWC_1_raw_S2_M
irrigation,37.55,2025-04-21 12:15:00.000000000,2025-04-20_S1_S2_f3457ada,2025.0,S2,control,S1_S2,M,2,12.0,VWC_2_raw_S2_M
irrigation,43.61,2025-04-21 08:15:00.000000000,2025-04-20_S1_S2_f3457ada,2025.0,S2,control,S1_S2,M,3,18.0,VWC_3_raw_S2_M
irrigation,39.46,2025-04-21 08:15:00.000000000,2025-04-20_S1_S2_f3457ada,2025.0,S2,control,S1_S2,B,1,6.0,VWC_1_raw_S2_B
irrigation,35.35,2025-04-21 08:30:00.000000000,2025-04-20_S1_S2_f3457ada,2025.0,S2,control,S1_S2,B,2,12.0,VWC_2_raw_S2_B
irrigation,39.5,2025-04-21 08:30:00.000000000,2025-04-20_S1_S2_f3457ada,2025.0,S2,control,S1_S2,B,3,18.0,VWC_3_raw_S2_B
irrigation,38.74,2025-05-17 11:00:05.000000000,2025-05-16_S1_S2_799859ac,2025.0,S2,control,S1_S2,M,1,6.0,VWC_1_raw_S2_M
irrigation,34.07,2025-05-17 20:30:05.000000000,2025-05-16_S1_S2_799859ac,2025.0,S2,control,S1_S2,M,2,12.0,VWC_2_raw_S2_M
irrigation,37.01,2025-05-17 19:45:05.000000000,2025-05-16_S1_S2_799859ac,2025.0,S2,control,S1_S2,M,3,18.0,VWC_3_raw_S2_M
irrigation,37.72,2025-05-17 11:45:05.000000000,2025-05-16_S1_S2_799859ac,2025.0,S2,control,S1_S2,B,1,6.0,VWC_1_raw_S2_B
irrigation,33.4,2025-05-17 11:45:05.000000000,2025-05-16_S1_S2_799859ac,2025.0,S2,control,S1_S2,B,2,12.0,VWC_2_raw_S2_B
irrigation,40.32,2025-05-17 11:30:05.000000000,2025-05-16_S1_S2_799859ac,2025.0,S2,control,S1_S2,B,3,18.0,VWC_3_raw_S2_B
irrigation,39.29,2025-05-29 11:14:48.000000000,2025-05-28_S1_S2_ca363c43,2025.0,S2,control,S1_S2,M,1,6.0,VWC_1_raw_S2_M
irrigation,35.73,2025-05-29 18:44:48.000000000,2025-05-28_S1_S2_ca363c43,2025.0,S2,control,S1_S2,M,2,12.0,VWC_2_raw_S2_M
irrigation,45.63,2025-05-29 10:14:48.000000000,2025-05-28_S1_S2_ca363c43,2025.0,S2,control,S1_S2,M,3,18.0,VWC_3_raw_S2_M
irrigation,31.87,2025-05-30 03:59:48.000000000,2025-05-28_S1_S2_ca363c43,2025.0,S2,control,S1_S2,B,1,6.0,VWC_1_raw_S2_B
irrigation,34.78,2025-05-29 13:44:48.000000000,2025-05-28_S1_S2_ca363c43,2025.0,S2,control,S1_S2,B,2,12.0,VWC_2_raw_S2_B
irrigation,40.57,2025-05-29 10:29:48.000000000,2025-05-28_S1_S2_ca363c43,2025.0,S2,control,S1_S2,B,3,18.0,VWC_3_raw_S2_B
irrigation,41.48,2025-06-28 08:45:00.000000000,2025-06-27_S1_S2_ff537961,2025.0,S2,control,S1_S2,M,1,6.0,VWC_1_raw_S2_M
irrigation,42.03,2025-06-28 09:45:00.000000000,2025-06-27_S1_S2_ff537961,2025.0,S2,control,S1_S2,M,2,12.0,VWC_2_raw_S2_M
irrigation,46.99,2025-06-28 13:00:00.000000000,2025-06-27_S1_S2_ff537961,2025.0,S2,control,S1_S2,M,3,18.0,VWC_3_raw_S2_M
irrigation,39.57,2025-06-28 08:45:00.000000000,2025-06-27_S1_S2_ff537961,2025.0,S2,control,S1_S2,B,1,6.0,VWC_1_raw_S2_B
irrigation,35.3,2025-06-28 15:30:00.000000000,2025-06-27_S1_S2_ff537961,2025.0,S2,control,S1_S2,B,2,12.0,VWC_2_raw_S2_B
irrigation,42.4,2025-06-28 12:00:00.000000000,2025-06-27_S1_S2_ff537961,2025.0,S2,control,S1_S2,B,3,18.0,VWC_3_raw_S2_B
irrigation,40.28,2025-07-26 21:30:00.000000000,2025-07-26_S1_S2_98e2053f,2025.0,S2,control,S1_S2,M,1,6.0,VWC_1_raw_S2_M
irrigation,35.9,2025-07-27 08:30:00.000000000,2025-07-26_S1_S2_98e2053f,2025.0,S2,control,S1_S2,M,2,12.0,VWC_2_raw_S2_M
irrigation,39.54,2025-07-27 02:30:00.000000000,2025-07-26_S1_S2_98e2053f,2025.0,S2,control,S1_S2,M,3,18.0,VWC_3_raw_S2_M
irrigation,38.7,2025-07-27 01:15:00.000000000,2025-07-26_S1_S2_98e2053f,2025.0,S2,control,S1_S2,B,1,6.0,VWC_1_raw_S2_B
irrigation,30.76,2025-07-27 10:30:00.000000000,2025-07-26_S1_S2_98e2053f,2025.0,S2,control,S1_S2,B,2,12.0,VWC_2_raw_S2_B
irrigation,39.66,2025-07-26 20:30:00.000000000,2025-07-26_S1_S2_98e2053f,2025.0,S2,control,S1_S2,B,3,18.0,VWC_3_raw_S2_B
irrigation,39.1,2025-08-22 22:59:48.000000000,2025-08-22_S1_S2_9f8675d7,2025.0,S2,control,S1_S2,M,1,6.0,VWC_1_raw_S2_M
irrigation,38.87,2025-08-22 22:59:48.000000000,2025-08-22_S1_S2_9f8675d7,2025.0,S2,control,S1_S2,M,2,12.0,VWC_2_raw_S2_M
irrigation,37.83,2025-08-23 07:44:48.000000000,2025-08-22_S1_S2_9f8675d7,2025.0,S2,control,S1_S2,M,3,18.0,VWC_3_raw_S2_M
irrigation,31.5,2025-08-23 09:29:48.000000000,2025-08-22_S1_S2_9f8675d7,2025.0,S2,control,S1_S2,B,1,6.0,VWC_1_raw_S2_B
irrigation,29.65,2025-08-23 07:59:48.000000000,2025-08-22_S1_S2_9f8675d7,2025.0,S2,control,S1_S2,B,2,12.0,VWC_2_raw_S2_B
irrigation,35.26,2025-08-23 02:14:48.000000000,2025-08-22_S1_S2_9f8675d7,2025.0,S2,control,S1_S2,B,3,18.0,VWC_3_raw_S2_B
irrigation,38.22,2025-09-20 18:30:00.000000000,2025-09-20_S1_S2_81d8ab0f,2025.0,S2,control,S1_S2,M,1,6.0,VWC_1_raw_S2_M
irrigation,34.52,2025-09-21 06:45:00.000000000,2025-09-20_S1_S2_81d8ab0f,2025.0,S2,control,S1_S2,M,2,12.0,VWC_2_raw_S2_M
irrigation,38.01,2025-09-21 04:30:00.000000000,2025-09-20_S1_S2_81d8ab0f,2025.0,S2,control,S1_S2,M,3,18.0,VWC_3_raw_S2_M
irrigation,30.32,2025-09-21 09:30:00.000000000,2025-09-20_S1_S2_81d8ab0f,2025.0,S2,control,S1_S2,B,1,6.0,VWC_1_raw_S2_B
irrigation,28.31,2025-09-21 04:30:00.000000000,2025-09-20_S1_S2_81d8ab0f,2025.0,S2,control,S1_S2,B,2,12.0,VWC_2_raw_S2_B
irrigation,36.33,2025-09-21 03:15:00.000000000,2025-09-20_S1_S2_81d8ab0f,2025.0,S2,control,S1_S2,B,3,18.0,VWC_3_raw_S2_B
irrigation,40.08,2025-04-21 08:30:00.000000000,2025-04-20_S3_S4_ead0e049,2025.0,S3,biochar,S3_S4,T,1,6.0,VWC_1_raw_S3_T
irrigation,34.74,2025-04-21 00:00:00.000000000,2025-04-20_S3_S4_ead0e049,2025.0,S3,biochar,S3_S4,T,2,12.0,VWC_2_raw_S3_T
irrigation,43.99,2025-04-21 08:15:00.000000000,2025-04-20_S3_S4_ead0e049,2025.0,S3,biochar,S3_S4,T,3,18.0,VWC_3_raw_S3_T
irrigation,35.4,2025-04-20 16:00:00.000000000,2025-04-20_S3_S4_ead0e049,2025.0,S3,biochar,S3_S4,B,1,6.0,VWC_1_raw_S3_B
irrigation,33.31,2025-04-21 06:15:00.000000000,2025-04-20_S3_S4_ead0e049,2025.0,S3,biochar,S3_S4,B,2,12.0,VWC_2_raw_S3_B
irrigation,30.91,2025-04-20 14:00:00.000000000,2025-04-20_S3_S4_ead0e049,2025.0,S3,biochar,S3_S4,B,3,18.0,VWC_3_raw_S3_B
irrigation,40.28,2025-05-03 10:44:49.999999999,2025-05-02_S3_S4_3cb33cbf,2025.0,S3,biochar,S3_S4,T,1,6.0,VWC_1_raw_S3_T
irrigation,33.66,2025-05-03 21:29:50.000000000,2025-05-02_S3_S4_3cb33cbf,2025.0,S3,biochar,S3_S4,T,2,12.0,VWC_2_raw_S3_T
irrigation,43.41,2025-05-03 12:14:50.000000000,2025-05-02_S3_S4_3cb33cbf,2025.0,S3,biochar,S3_S4,T,3,18.0,VWC_3_raw_S3_T
irrigation,35.29,2025-05-03 07:59:50.000000000,2025-05-02_S3_S4_3cb33cbf,2025.0,S3,biochar,S3_S4,B,1,6.0,VWC_1_raw_S3_B
irrigation,32.92,2025-05-03 07:59:50.000000000,2025-05-02_S3_S4_3cb33cbf,2025.0,S3,biochar,S3_S4,B,2,12.0,VWC_2_raw_S3_B
irrigation,28.96,2025-05-03 04:59:50.000000000,2025-05-02_S3_S4_3cb33cbf,2025.0,S3,biochar,S3_S4,B,3,18.0,VWC_3_raw_S3_B
irrigation,35.37,2025-05-29 06:44:48.000000000,2025-05-28_S3_S4_120d46ab,2025.0,S3,biochar,S3_S4,T,2,12.0,VWC_2_raw_S3_T
irrigation,41.92,2025-05-29 10:29:48.000000000,2025-05-28_S3_S4_120d46ab,2025.0,S3,biochar,S3_S4,T,3,18.0,VWC_3_raw_S3_T
irrigation,35.74,2025-05-29 10:14:48.000000000,2025-05-28_S3_S4_120d46ab,2025.0,S3,biochar,S3_S4,B,1,6.0,VWC_1_raw_S3_B
irrigation,41.06,2025-06-14 01:29:48.000000000,2025-06-13_S3_S4_29345c78,2025.0,S3,biochar,S3_S4,T,1,6.0,VWC_1_raw_S3_T
irrigation,35.78,2025-06-13 18:29:48.000000000,2025-06-13_S3_S4_29345c78,2025.0,S3,biochar,S3_S4,T,2,12.0,VWC_2_raw_S3_T
irrigation,42.34,2025-06-14 01:29:48.000000000,2025-06-13_S3_S4_29345c78,2025.0,S3,biochar,S3_S4,T,3,18.0,VWC_3_raw_S3_T
irrigation,37.13,2025-06-13 22:59:48.000000000,2025-06-13_S3_S4_29345c78,2025.0,S3,biochar,S3_S4,B,1,6.0,VWC_1_raw_S3_B
irrigation,35.55,2025-06-13 21:59:48.000000000,2025-06-13_S3_S4_29345c78,2025.0,S3,biochar,S3_S4,B,2,12.0,VWC_2_raw_S3_B
irrigation,37.05,2025-06-14 00:29:48.000000000,2025-06-13_S3_S4_29345c78,2025.0,S3,biochar,S3_S4,B,3,18.0,VWC_3_raw_S3_B
irrigation,40.64,2025-06-29 00:15:12.000000000,2025-06-28_S3_S4_d9252a87,2025.0,S3,biochar,S3_S4,T,1,6.0,VWC_1_raw_S3_T
irrigation,35.08,2025-06-28 19:30:12.000000000,2025-06-28_S3_S4_d9252a87,2025.0,S3,biochar,S3_S4,T,2,12.0,VWC_2_raw_S3_T
irrigation,40.85,2025-06-29 01:30:12.000000000,2025-06-28_S3_S4_d9252a87,2025.0,S3,biochar,S3_S4,T,3,18.0,VWC_3_raw_S3_T
irrigation,35.8,2025-06-28 22:15:12.000000000,2025-06-28_S3_S4_d9252a87,2025.0,S3,biochar,S3_S4,B,1,6.0,VWC_1_raw_S3_B
irrigation,40.88,2025-07-12 01:15:00.000000000,2025-07-11_S3_S4_e179d57e,2025.0,S3,biochar,S3_S4,T,1,6.0,VWC_1_raw_S3_T
irrigation,35.31,2025-07-12 00:15:00.000000000,2025-07-11_S3_S4_e179d57e,2025.0,S3,biochar,S3_S4,T,2,12.0,VWC_2_raw_S3_T
irrigation,43.72,2025-07-11 21:15:00.000000000,2025-07-11_S3_S4_e179d57e,2025.0,S3,biochar,S3_S4,T,3,18.0,VWC_3_raw_S3_T
irrigation,36.83,2025-07-11 22:30:00.000000000,2025-07-11_S3_S4_e179d57e,2025.0,S3,biochar,S3_S4,B,1,6.0,VWC_1_raw_S3_B
irrigation,36.04,2025-07-11 22:15:00.000000000,2025-07-11_S3_S4_e179d57e,2025.0,S3,biochar,S3_S4,B,2,12.0,VWC_2_raw_S3_B
irrigation,37.38,2025-07-11 23:15:00.000000000,2025-07-11_S3_S4_e179d57e,2025.0,S3,biochar,S3_S4,B,3,18.0,VWC_3_raw_S3_B
irrigation,40.61,2025-07-26 23:45:00.000000000,2025-07-26_S3_S4_b4053dcf,2025.0,S3,biochar,S3_S4,T,1,6.0,VWC_1_raw_S3_T
irrigation,34.99,2025-07-26 21:30:00.000000000,2025-07-26_S3_S4_b4053dcf,2025.0,S3,biochar,S3_S4,T,2,12.0,VWC_2_raw_S3_T
irrigation,40.89,2025-07-27 01:15:00.000000000,2025-07-26_S3_S4_b4053dcf,2025.0,S3,biochar,S3_S4,T,3,18.0,VWC_3_raw_S3_T
irrigation,34.62,2025-07-26 18:45:00.000000000,2025-07-26_S3_S4_b4053dcf,2025.0,S3,biochar,S3_S4,B,1,6.0,VWC_1_raw_S3_B
irrigation,31.41,2025-07-26 23:30:00.000000000,2025-07-26_S3_S4_b4053dcf,2025.0,S3,biochar,S3_S4,B,2,12.0,VWC_2_raw_S3_B
irrigation,31.06,2025-07-27 02:45:00.000000000,2025-07-26_S3_S4_b4053dcf,2025.0,S3,biochar,S3_S4,B,3,18.0,VWC_3_raw_S3_B
irrigation,40.3,2025-08-09 03:15:12.000000000,2025-08-08_S3_S4_7c793582,2025.0,S3,biochar,S3_S4,T,1,6.0,VWC_1_raw_S3_T
irrigation,25.28,2025-08-09 15:00:12.000000000,2025-08-08_S3_S4_7c793582,2025.0,S3,biochar,S3_S4,T,2,12.0,VWC_2_raw_S3_T
irrigation,34.16,2025-08-08 21:15:12.000000000,2025-08-08_S3_S4_7c793582,2025.0,S3,biochar,S3_S4,B,1,6.0,VWC_1_raw_S3_B
irrigation,32.35,2025-08-08 20:15:12.000000000,2025-08-08_S3_S4_7c793582,2025.0,S3,biochar,S3_S4,B,2,12.0,VWC_2_raw_S3_B
irrigation,28.85,2025-08-09 04:30:12.000000000,2025-08-08_S3_S4_7c793582,2025.0,S3,biochar,S3_S4,B,3,18.0,VWC_3_raw_S3_B
irrigation,40.08,2025-08-22 23:29:48.000000000,2025-08-22_S3_S4_1b405e4b,2025.0,S3,biochar,S3_S4,T,1,6.0,VWC_1_raw_S3_T
irrigation,25.04,2025-08-23 09:14:48.000000000,2025-08-22_S3_S4_1b405e4b,2025.0,S3,biochar,S3_S4,T,2,12.0,VWC_2_raw_S3_T
irrigation,43.01,2025-08-23 04:44:48.000000000,2025-08-22_S3_S4_1b405e4b,2025.0,S3,biochar,S3_S4,T,3,18.0,VWC_3_raw_S3_T
irrigation,30.75,2025-08-23 03:59:48.000000000,2025-08-22_S3_S4_1b405e4b,2025.0,S3,biochar,S3_S4,B,1,6.0,VWC_1_raw_S3_B
irrigation,26.67,2025-08-23 06:59:48.000000000,2025-08-22_S3_S4_1b405e4b,2025.0,S3,biochar,S3_S4,B,2,12.0,VWC_2_raw_S3_B
irrigation,21.41,2025-08-22 23:59:48.000000000,2025-08-22_S3_S4_1b405e4b,2025.0,S3,biochar,S3_S4,B,3,18.0,VWC_3_raw_S3_B
irrigation,38.68,2025-09-20 21:30:00.000000000,2025-09-20_S3_S4_f86ee2c5,2025.0,S3,biochar,S3_S4,T,1,6.0,VWC_1_raw_S3_T
irrigation,36.71,2025-09-21 12:15:00.000000000,2025-09-20_S3_S4_f86ee2c5,2025.0,S3,biochar,S3_S4,T,2,12.0,VWC_2_raw_S3_T
irrigation,45.75,2025-09-21 10:15:00.000000000,2025-09-20_S3_S4_f86ee2c5,2025.0,S3,biochar,S3_S4,T,3,18.0,VWC_3_raw_S3_T
irrigation,33.39,2025-09-20 19:30:00.000000000,2025-09-20_S3_S4_f86ee2c5,2025.0,S3,biochar,S3_S4,B,1,6.0,VWC_1_raw_S3_B
irrigation,29.21,2025-09-21 11:45:00.000000000,2025-09-20_S3_S4_f86ee2c5,2025.0,S3,biochar,S3_S4,B,2,12.0,VWC_2_raw_S3_B
irrigation,32.02,2025-09-21 05:45:00.000000000,2025-09-20_S3_S4_f86ee2c5,2025.0,S3,biochar,S3_S4,B,3,18.0,VWC_3_raw_S3_B
irrigation,36.93,2025-10-05 06:00:00.000000000,2025-10-04_S3_S4_4439230e,2025.0,S3,biochar,S3_S4,T,1,6.0,VWC_1_raw_S3_T
irrigation,47.5,2025-10-05 03:15:00.000000000,2025-10-04_S3_S4_4439230e,2025.0,S3,biochar,S3_S4,T,3,18.0,VWC_3_raw_S3_T
irrigation,34.01,2025-10-04 18:30:00.000000000,2025-10-04_S3_S4_4439230e,2025.0,S3,biochar,S3_S4,B,1,6.0,VWC_1_raw_S3_B
irrigation,32.77,2025-10-04 19:00:00.000000000,2025-10-04_S3_S4_4439230e,2025.0,S3,biochar,S3_S4,B,2,12.0,VWC_2_raw_S3_B
irrigation,28.87,2025-10-05 02:00:00.000000000,2025-10-04_S3_S4_4439230e,2025.0,S3,biochar,S3_S4,B,3,18.0,VWC_3_raw_S3_B
irrigation,43.03,2025-04-21 08:00:00.000000000,2025-04-20_S3_S4_ead0e049,2025.0,S4,control,S3_S4,T,1,6.0,VWC_1_raw_S4_T
irrigation,38.26,2025-04-21 08:30:00.000000000,2025-04-20_S3_S4_ead0e049,2025.0,S4,control,S3_S4,T,2,12.0,VWC_2_raw_S4_T
irrigation,39.84,2025-04-21 08:30:00.000000000,2025-04-20_S3_S4_ead0e049,2025.0,S4,control,S3_S4,T,3,18.0,VWC_3_raw_S4_T
irrigation,39.25,2025-04-21 02:45:00.000000000,2025-04-20_S3_S4_ead0e049,2025.0,S4,control,S3_S4,M,1,6.0,VWC_1_raw_S4_M
irrigation,33.0,2025-04-21 04:00:00.000000000,2025-04-20_S3_S4_ead0e049,2025.0,S4,control,S3_S4,M,2,12.0,VWC_2_raw_S4_M
irrigation,33.32,2025-04-21 08:15:00.000000000,2025-04-20_S3_S4_ead0e049,2025.0,S4,control,S3_S4,M,3,18.0,VWC_3_raw_S4_M
irrigation,34.48,2025-04-20 20:00:00.000000000,2025-04-20_S3_S4_ead0e049,2025.0,S4,control,S3_S4,B,1,6.0,VWC_1_raw_S4_B
irrigation,36.14,2025-04-20 22:30:00.000000000,2025-04-20_S3_S4_ead0e049,2025.0,S4,control,S3_S4,B,2,12.0,VWC_2_raw_S4_B
irrigation,38.94,2025-04-21 03:00:00.000000000,2025-04-20_S3_S4_ead0e049,2025.0,S4,control,S3_S4,B,3,18.0,VWC_3_raw_S4_B
irrigation,35.02,2025-05-03 14:29:50.000000000,2025-05-02_S3_S4_3cb33cbf,2025.0,S4,control,S3_S4,T,1,6.0,VWC_1_raw_S4_T
irrigation,35.29,2025-05-03 20:44:49.999999999,2025-05-02_S3_S4_3cb33cbf,2025.0,S4,control,S3_S4,T,2,12.0,VWC_2_raw_S4_T
irrigation,34.07,2025-05-03 19:44:49.999999999,2025-05-02_S3_S4_3cb33cbf,2025.0,S4,control,S3_S4,T,3,18.0,VWC_3_raw_S4_T
irrigation,32.83,2025-05-03 23:29:50.000000000,2025-05-02_S3_S4_3cb33cbf,2025.0,S4,control,S3_S4,M,1,6.0,VWC_1_raw_S4_M
irrigation,27.29,2025-05-04 01:29:50.000000000,2025-05-02_S3_S4_3cb33cbf,2025.0,S4,control,S3_S4,M,2,12.0,VWC_2_raw_S4_M
irrigation,29.3,2025-05-03 17:44:49.999999999,2025-05-02_S3_S4_3cb33cbf,2025.0,S4,control,S3_S4,M,3,18.0,VWC_3_raw_S4_M
irrigation,34.88,2025-05-03 08:14:50.000000000,2025-05-02_S3_S4_3cb33cbf,2025.0,S4,control,S3_S4,B,1,6.0,VWC_1_raw_S4_B
irrigation,34.46,2025-05-03 16:59:50.000000000,2025-05-02_S3_S4_3cb33cbf,2025.0,S4,control,S3_S4,B,2,12.0,VWC_2_raw_S4_B
irrigation,38.22,2025-05-03 14:59:50.000000000,2025-05-02_S3_S4_3cb33cbf,2025.0,S4,control,S3_S4,B,3,18.0,VWC_3_raw_S4_B
irrigation,35.68,2025-05-29 14:14:48.000000000,2025-05-28_S3_S4_120d46ab,2025.0,S4,control,S3_S4,T,1,6.0,VWC_1_raw_S4_T
irrigation,35.19,2025-05-29 19:59:48.000000000,2025-05-28_S3_S4_120d46ab,2025.0,S4,control,S3_S4,T,2,12.0,VWC_2_raw_S4_T
irrigation,35.02,2025-05-29 18:59:48.000000000,2025-05-28_S3_S4_120d46ab,2025.0,S4,control,S3_S4,T,3,18.0,VWC_3_raw_S4_T
irrigation,39.0,2025-05-29 16:44:48.000000000,2025-05-28_S3_S4_120d46ab,2025.0,S4,control,S3_S4,M,2,12.0,VWC_2_raw_S4_M
irrigation,36.84,2025-05-29 07:59:48.000000000,2025-05-28_S3_S4_120d46ab,2025.0,S4,control,S3_S4,M,3,18.0,VWC_3_raw_S4_M
irrigation,40.81,2025-05-29 05:59:48.000000000,2025-05-28_S3_S4_120d46ab,2025.0,S4,control,S3_S4,B,2,12.0,VWC_2_raw_S4_B
irrigation,41.85,2025-06-13 14:59:48.000000000,2025-06-13_S3_S4_29345c78,2025.0,S4,control,S3_S4,T,1,6.0,VWC_1_raw_S4_T
irrigation,39.3,2025-06-13 19:44:48.000000000,2025-06-13_S3_S4_29345c78,2025.0,S4,control,S3_S4,T,2,12.0,VWC_2_raw_S4_T
irrigation,35.89,2025-06-14 01:59:48.000000000,2025-06-13_S3_S4_29345c78,2025.0,S4,control,S3_S4,T,3,18.0,VWC_3_raw_S4_T
irrigation,36.11,2025-06-14 01:44:48.000000000,2025-06-13_S3_S4_29345c78,2025.0,S4,control,S3_S4,M,1,6.0,VWC_1_raw_S4_M
irrigation,28.95,2025-06-14 01:44:48.000000000,2025-06-13_S3_S4_29345c78,2025.0,S4,control,S3_S4,M,2,12.0,VWC_2_raw_S4_M
irrigation,30.67,2025-06-14 09:14:48.000000000,2025-06-13_S3_S4_29345c78,2025.0,S4,control,S3_S4,M,3,18.0,VWC_3_raw_S4_M
irrigation,41.98,2025-06-13 23:59:48.000000000,2025-06-13_S3_S4_29345c78,2025.0,S4,control,S3_S4,B,1,6.0,VWC_1_raw_S4_B
irrigation,38.25,2025-06-14 12:14:48.000000000,2025-06-13_S3_S4_29345c78,2025.0,S4,control,S3_S4,B,2,12.0,VWC_2_raw_S4_B
irrigation,41.68,2025-06-14 05:44:48.000000000,2025-06-13_S3_S4_29345c78,2025.0,S4,control,S3_S4,B,3,18.0,VWC_3_raw_S4_B
irrigation,41.01,2025-06-28 16:15:12.000000000,2025-06-28_S3_S4_d9252a87,2025.0,S4,control,S3_S4,T,1,6.0,VWC_1_raw_S4_T
irrigation,38.12,2025-06-28 18:45:12.000000000,2025-06-28_S3_S4_d9252a87,2025.0,S4,control,S3_S4,T,2,12.0,VWC_2_raw_S4_T
irrigation,36.08,2025-06-29 01:45:12.000000000,2025-06-28_S3_S4_d9252a87,2025.0,S4,control,S3_S4,T,3,18.0,VWC_3_raw_S4_T
irrigation,35.93,2025-06-29 11:15:12.000000000,2025-06-28_S3_S4_d9252a87,2025.0,S4,control,S3_S4,M,1,6.0,VWC_1_raw_S4_M
irrigation,34.12,2025-06-29 06:15:12.000000000,2025-06-28_S3_S4_d9252a87,2025.0,S4,control,S3_S4,M,2,12.0,VWC_2_raw_S4_M
irrigation,37.64,2025-06-28 19:45:12.000000000,2025-06-28_S3_S4_d9252a87,2025.0,S4,control,S3_S4,M,3,18.0,VWC_3_raw_S4_M
irrigation,45.53,2025-06-29 01:45:12.000000000,2025-06-28_S3_S4_d9252a87,2025.0,S4,control,S3_S4,B,1,6.0,VWC_1_raw_S4_B
irrigation,39.07,2025-06-29 03:15:12.000000000,2025-06-28_S3_S4_d9252a87,2025.0,S4,control,S3_S4,B,2,12.0,VWC_2_raw_S4_B
irrigation,34.84,2025-07-12 01:30:00.000000000,2025-07-11_S3_S4_e179d57e,2025.0,S4,control,S3_S4,T,1,6.0,VWC_1_raw_S4_T
irrigation,37.66,2025-07-12 02:00:00.000000000,2025-07-11_S3_S4_e179d57e,2025.0,S4,control,S3_S4,T,2,12.0,VWC_2_raw_S4_T
irrigation,36.31,2025-07-12 04:15:00.000000000,2025-07-11_S3_S4_e179d57e,2025.0,S4,control,S3_S4,T,3,18.0,VWC_3_raw_S4_T
irrigation,37.63,2025-07-12 01:30:00.000000000,2025-07-11_S3_S4_e179d57e,2025.0,S4,control,S3_S4,M,1,6.0,VWC_1_raw_S4_M
irrigation,36.46,2025-07-11 23:30:00.000000000,2025-07-11_S3_S4_e179d57e,2025.0,S4,control,S3_S4,M,2,12.0,VWC_2_raw_S4_M
irrigation,38.2,2025-07-11 19:15:00.000000000,2025-07-11_S3_S4_e179d57e,2025.0,S4,control,S3_S4,M,3,18.0,VWC_3_raw_S4_M
irrigation,43.3,2025-07-12 01:00:00.000000000,2025-07-11_S3_S4_e179d57e,2025.0,S4,control,S3_S4,B,1,6.0,VWC_1_raw_S4_B
irrigation,39.17,2025-07-12 08:00:00.000000000,2025-07-11_S3_S4_e179d57e,2025.0,S4,control,S3_S4,B,2,12.0,VWC_2_raw_S4_B
irrigation,40.86,2025-07-12 07:00:00.000000000,2025-07-11_S3_S4_e179d57e,2025.0,S4,control,S3_S4,B,3,18.0,VWC_3_raw_S4_B
irrigation,35.37,2025-07-27 00:15:00.000000000,2025-07-26_S3_S4_b4053dcf,2025.0,S4,control,S3_S4,T,1,6.0,VWC_1_raw_S4_T
