Station,"Date and Time","Air Temp",RH,Dewpoint,"Vapor Pressure","Solar Rad","Liquid Precip",Wind,"Wind Dir","5cm Soil Temp","15cm Soil Temp"
id,"date time","deg C","%","deg C",kPa,"W m-2",mm,m/s,degrees,"deg C","deg C"
frt03,"2025-01-06T19:40",-0.08,0.819,-2.8,0.498,0.0,0.0,1.72,8.6,1.18,1.45
frt03,"2025-01-06T19:45",0.05,0.806,-2.89,0.494,0.0,0.0,1.58,12.6,1.16,1.44
frt03,"2025-01-06T19:50",0.09,0.813,-2.73,0.5,0.0,0.0,1.67,8.2,1.14,1.42
frt03,"2025-01-06T19:55",0.01,0.809,-2.88,0.494,0.0,0.0,1.7,16.1,1.12,1.42
frt03,"2025-01-06T20:00",-0.33,0.825,-2.95,0.492,0.0,0.0,1.78,17.3,1.11,1.41
frt03,"2025-01-06T20:05",-0.45,0.839,-2.83,0.496,0.0,0.0,1.75,17.9,1.1,1.39
frt03,"2025-01-06T20:10",-0.49,0.849,-2.71,0.501,0.0,0.0,1.96,12.0,1.08,1.38
frt03,"2025-01-06T20:15",-0.53,0.854,-2.67,0.502,0.0,0.0,1.86,5.7,1.07,1.37
frt03,"2025-01-06T20:20",-0.61,0.855,-2.74,0.5,0.0,0.0,1.43,359.1,1.05,1.36
frt03,"2025-01-06T20:25",-0.8,0.865,-2.77,0.498,0.0,0.0,1.17,353.6,1.04,1.35
frt03,"2025-01-06T20:30",-0.84,0.872,-2.7,0.501,0.0,0.0,0.52,335.0,1.03,1.34
frt03,"2025-01-06T20:35",-1.17,0.872,-3.03,0.489,0.0,0.0,1.02,217.0,1.01,1.33
frt03,"2025-01-06T20:40",-1.14,0.878,-2.9,0.493,0.0,0.0,0.2,222.3,0.99,1.32
frt03,"2025-01-06T20:45",-1.06,0.878,-2.83,0.496,0.0,0.0,0.0,0.0,0.99,1.31
frt03,"2025-01-06T20:50",-1.09,0.876,-2.89,0.494,0.0,0.0,0.38,218.9,0.98,1.3
frt03,"2025-01-06T20:55",-1.16,0.875,-2.97,0.491,0.0,0.0,0.44,237.9,0.96,1.29
frt03,"2025-01-06T21:00",-1.08,0.882,-2.78,0.498,0.0,0.0,0.24,281.7,0.95,1.28
frt03,"2025-01-06T21:05",-0.91,0.882,-2.62,0.504,0.0,0.0,0.12,274.2,0.94,1.27
frt03,"2025-01-06T21:10",-1.01,0.875,-2.82,0.497,0.0,0.0,0.01,200.1,0.93,1.26
frt03,"2025-01-06T21:15",-1.11,0.879,-2.86,0.495,0.0,0.0,0.0,0.0,0.92,1.25
frt03,"2025-01-06T21:20",-1.08,0.879,-2.83,0.496,0.0,0.0,0.0,0.0,0.91,1.24
frt03,"2025-01-06T21:25",-1.14,0.88,-2.87,0.495,0.0,0.0,0.0,0.0,0.89,1.23
frt03,"2025-01-06T21:30",-1.35,0.882,-3.05,0.488,0.0,0.0,0.0,0.0,0.88,1.22
frt03,"2025-01-06T21:35",-1.12,0.892,-2.67,0.502,0.0,0.0,0.0,0.0,0.86,1.21
frt03,"2025-01-06T21:40",-0.81,0.884,-2.49,0.509,0.0,0.0,0.0,0.0,0.85,1.2
frt03,"2025-01-06T21:45",-0.7,0.873,-2.54,0.507,0.0,0.0,0.0,0.0,0.83,1.19
frt03,"2025-01-06T21:50",-0.62,0.863,-2.62,0.504,0.0,0.0,0.24,125.1,0.81,1.18
frt03,"2025-01-06T21:55",-0.75,0.854,-2.89,0.494,0.0,0.0,0.0,0.0,0.8,1.16
frt03,"2025-01-06T22:00",-0.82,0.857,-2.92,0.493,0.0,0.0,0.0,0.0,0.78,1.15
frt03,"2025-01-06T22:05",-1.17,0.853,-3.32,0.479,0.0,0.0,0.0,0.0,0.76,1.14
frt03,"2025-01-06T22:10",-1.5,0.862,-3.5,0.472,0.0,0.0,0.18,93.9,0.74,1.12
frt03,"2025-01-06T22:15",-1.7,0.879,-3.44,0.474,0.0,0.0,0.25,83.4,0.74,1.11
frt03,"2025-01-06T22:20",-1.85,0.884,-3.51,0.472,0.0,0.0,0.86,85.9,0.73,1.1
frt03,"2025-01-06T22:25",-2.31,0.893,-3.83,0.46,0.0,0.0,1.0,80.1,0.72,1.09
frt03,"2025-01-06T22:30",-2.53,0.903,-3.9,0.458,0.0,0.0,0.57,39.2,0.72,1.08
frt03,"2025-01-06T22:35",-2.63,0.91,-3.89,0.459,0.0,0.0,1.2,4.5,0.72,1.07
frt03,"2025-01-06T22:40",-2.67,0.916,-3.85,0.46,0.0,0.0,1.53,17.2,0.73,1.06
frt03,"2025-01-06T22:45",-2.92,0.917,-4.08,0.452,0.0,0.0,1.65,13.3,0.72,1.06
frt03,"2025-01-06T22:50",-2.91,0.925,-3.95,0.456,0.0,0.0,1.56,14.6,0.71,1.05
frt03,"2025-01-06T22:55",-2.85,0.926,-3.88,0.459,0.0,0.0,1.52,17.8,0.71,1.04
frt03,"2025-01-06T23:00",-2.94,0.924,-4.0,0.454,0.0,0.0,1.18,27.8,0.7,1.04
frt03,"2025-01-06T23:05",-3.0,0.926,-4.03,0.453,0.0,0.0,1.22,24.0,0.69,1.03
frt03,"2025-01-06T23:10",-3.04,0.927,-4.06,0.453,0.0,0.0,0.55,345.6,0.69,1.03
frt03,"2025-01-06T23:15",-3.12,0.929,-4.1,0.451,0.0,0.0,1.26,24.0,0.69,1.02
frt03,"2025-01-06T23:20",-3.22,0.93,-4.19,0.448,0.0,0.0,1.05,19.4,0.68,1.01
frt03,"2025-01-06T23:25",-3.14,0.934,-4.06,0.453,0.0,0.0,1.04,21.4,0.67,1.01
frt03,"2025-01-06T23:30",-3.2,0.932,-4.14,0.45,0.0,0.0,0.88,31.3,0.67,1.0
frt03,"2025-01-06T23:35",-3.38,0.93,-4.35,0.443,0.0,0.0,0.0,0.0,0.65,1.0
frt03,"2025-01-06T23:40",-3.66,0.925,-4.7,0.431,0.0,0.0,0.0,0.0,0.65,0.99
frt03,"2025-01-06T23:45",-3.93,0.924,-4.98,0.422,0.0,0.0,0.0,0.0,0.65,0.99
frt03,"2025-01-06T23:50",-4.05,0.93,-5.01,0.421,0.0,0.0,0.0,0.0,0.64,0.97
frt03,"2025-01-06T23:55",-4.17,0.932,-5.1,0.418,0.0,0.0,0.0,0.0,0.63,0.97
frt03,"2025-01-07T00:00",-4.16,0.937,-5.02,0.421,0.0,0.0,0.0,0.0,0.63,0.97
frt03,"2025-01-07T00:05",-4.02,0.944,-4.78,0.429,0.0,0.0,0.0,0.0,0.61,0.96
frt03,"2025-01-07T00:10",-3.96,0.945,-4.71,0.431,0.0,0.0,0.0,0.0,0.61,0.95
frt03,"2025-01-07T00:15",-3.96,0.946,-4.7,0.431,0.0,0.0,0.0,0.0,0.61,0.95
frt03,"2025-01-07T00:20",-4.0,0.945,-4.75,0.43,0.0,0.0,0.0,0.0,0.6,0.94
frt03,"2025-01-07T00:25",-4.07,0.945,-4.82,0.427,0.0,0.0,0.0,0.0,0.6,0.93
frt03,"2025-01-07T00:30",-3.99,0.95,-4.67,0.432,0.0,0.0,0.0,0.0,0.6,0.93
frt03,"2025-01-07T00:35",-3.82,0.953,-4.46,0.439,0.0,0.0,0.0,0.0,0.58,0.93
frt03,"2025-01-07T00:40",-3.81,0.952,-4.46,0.439,0.0,0.0,0.01,281.3,0.58,0.92
frt03,"2025-01-07T00:45",-3.87,0.951,-4.54,0.436,0.0,0.0,0.0,0.0,0.58,0.92
frt03,"2025-01-07T00:50",-3.89,0.951,-4.56,0.436,0.0,0.0,0.0,0.0,0.58,0.92
frt03,"2025-01-07T00:55",-3.95,0.952,-4.61,0.434,0.0,0.0,0.0,0.0,0.57,0.92
frt03,"2025-01-07T01:00",-3.97,0.952,-4.63,0.434,0.0,0.0,0.0,0.0,0.56,0.9
frt03,"2025-01-07T01:05",-3.88,0.955,-4.49,0.438,0.0,0.0,0.0,0.0,0.56,0.9
frt03,"2025-01-07T01:10",-3.7,0.958,-4.27,0.446,0.0,0.0,0.0,0.0,0.56,0.9
frt03,"2025-01-07T01:15",-3.71,0.956,-4.31,0.444,0.0,0.0,0.0,0.0,0.54,0.9
frt03,"2025-01-07T01:20",-3.78,0.954,-4.4,0.441,0.0,0.0,0.0,0.0,0.54,0.89
frt03,"2025-01-07T01:25",-3.8,0.954,-4.42,0.44,0.0,0.0,0.0,0.0,0.54,0.88
frt03,"2025-01-07T01:30",-3.68,0.958,-4.25,0.446,0.0,0.0,0.0,0.0,0.54,0.88
frt03,"2025-01-07T01:35",-3.73,0.956,-4.33,0.444,0.0,0.0,0.73,24.6,0.52,0.88
frt03,"2025-01-07T01:40",-3.79,0.956,-4.39,0.441,0.0,0.0,0.55,27.0,0.52,0.87
frt03,"2025-01-07T01:45",-3.64,0.961,-4.18,0.449,0.0,0.0,0.61,43.5,0.52,0.86
frt03,"2025-01-07T01:50",-3.64,0.959,-4.2,0.448,0.0,0.0,0.74,40.8,0.5,0.86
frt03,"2025-01-07T01:55",-3.63,0.959,-4.19,0.448,0.0,0.0,0.23,46.8,0.5,0.86
frt03,"2025-01-07T02:00",-3.41,0.962,-3.93,0.457,0.0,0.0,0.37,60.7,0.5,0.85
frt03,"2025-01-07T02:05",-3.33,0.959,-3.89,0.459,0.0,0.0,0.17,75.7,0.5,0.84
frt03,"2025-01-07T02:10",-3.29,0.955,-3.91,0.458,0.0,0.0,0.71,81.7,0.48,0.84
frt03,"2025-01-07T02:15",-3.85,0.941,-4.66,0.433,0.0,0.0,0.83,84.5,0.48,0.84
frt03,"2025-01-07T02:20",-4.52,0.936,-5.4,0.409,0.0,0.0,0.66,93.5,0.47,0.83
frt03,"2025-01-07T02:25",-4.66,0.947,-5.38,0.41,0.0,0.0,0.77,75.3,0.46,0.82
frt03,"2025-01-07T02:30",-4.61,0.955,-5.22,0.415,0.0,0.0,0.22,59.9,0.46,0.82
frt03,"2025-01-07T02:35",-4.57,0.958,-5.14,0.417,0.0,0.0,0.08,345.0,0.45,0.82
frt03,"2025-01-07T02:40",-4.45,0.962,-4.97,0.422,0.0,0.0,0.64,353.0,0.44,0.81
frt03,"2025-01-07T02:45",-4.61,0.959,-5.17,0.416,0.0,0.0,1.01,359.6,0.44,0.8
frt03,"2025-01-07T02:50",-4.78,0.957,-5.36,0.41,0.0,0.0,1.09,11.2,0.44,0.8
frt03,"2025-01-07T02:55",-4.83,0.959,-5.38,0.41,0.0,0.0,1.44,20.8,0.43,0.8
frt03,"2025-01-07T03:00",-4.76,0.961,-5.29,0.413,0.0,0.0,1.22,18.6,0.42,0.78
frt03,"2025-01-07T03:05",-4.56,0.965,-5.03,0.421,0.0,0.0,1.28,20.0,0.42,0.78
frt03,"2025-01-07T03:10",-4.41,0.964,-4.9,0.425,0.0,0.0,1.08,17.8,0.42,0.78
frt03,"2025-01-07T03:15",-4.43,0.96,-4.97,0.422,0.0,0.0,0.38,10.7,0.41,0.78
frt03,"2025-01-07T03:20",-4.52,0.957,-5.1,0.418,0.0,0.0,0.0,0.0,0.41,0.77
frt03,"2025-01-07T03:25",-4.57,0.956,-5.16,0.417,0.0,0.0,0.0,0.0,0.41,0.76
frt03,"2025-01-07T03:30",-4.7,0.954,-5.32,0.411,0.0,0.0,0.0,0.0,0.4,0.76
frt03,"2025-01-07T03:35",-4.9,0.953,-5.53,0.405,0.0,0.0,0.0,0.0,0.39,0.76
frt03,"2025-01-07T03:40",-4.99,0.954,-5.61,0.403,0.0,0.0,0.0,0.0,0.38,0.76
frt03,"2025-01-07T03:45",-4.9,0.959,-5.45,0.407,0.0,0.0,0.25,238.6,0.38,0.74
frt03,"2025-01-07T03:50",-4.84,0.96,-5.38,0.41,0.0,0.0,0.0,0.0,0.38,0.74
frt03,"2025-01-07T03:55",-4.88,0.959,-5.43,0.408,0.0,0.0,0.0,0.0,0.38,0.74
frt03,"2025-01-07T04:00",-4.86,0.96,-5.4,0.409,0.0,0.0,0.0,0.0,0.37,0.74
frt03,"2025-01-07T04:05",-4.81,0.961,-5.33,0.411,0.0,0.0,0.0,0.0,0.37,0.74
frt03,"2025-01-07T04:10",-4.74,0.963,-5.24,0.414,0.0,0.0,0.0,0.0,0.37,0.73
frt03,"2025-01-07T04:15",-4.79,0.962,-5.3,0.412,0.0,0.0,0.02,35.4,0.36,0.73
frt03,"2025-01-07T04:20",-4.92,0.961,-5.45,0.407,0.0,0.0,0.0,0.0,0.35,0.72
frt03,"2025-01-07T04:25",-5.07,0.96,-5.6,0.403,0.0,0.0,0.0,0.0,0.35,0.72
frt03,"2025-01-07T04:30",-5.12,0.961,-5.65,0.401,0.0,0.0,0.0,0.0,0.35,0.72
frt03,"2025-01-07T04:35",-5.02,0.965,-5.49,0.406,0.0,0.0,0.0,0.0,0.35,0.71
frt03,"2025-01-07T04:40",-4.92,0.967,-5.36,0.41,0.0,0.0,0.45,16.9,0.34,0.7
frt03,"2025-01-07T04:45",-5.09,0.964,-5.57,0.404,0.0,0.0,0.89,2.6,0.33,0.7
frt03,"2025-01-07T04:50",-5.19,0.964,-5.67,0.401,0.0,0.0,1.58,20.4,0.33,0.7
frt03,"2025-01-07T04:55",-5.35,0.963,-5.84,0.396,0.0,0.0,1.83,17.1,0.32,0.7
frt03,"2025-01-07T05:00",-5.46,0.964,-5.94,0.392,0.0,0.0,1.83,9.1,0.31,0.69
frt03,"2025-01-07T05:05",-5.49,0.966,-5.94,0.392,0.0,0.0,1.72,22.2,0.31,0.68
frt03,"2025-01-07T05:10",-5.6,0.963,-6.1,0.388,0.0,0.0,1.8,22.0,0.31,0.68
frt03,"2025-01-07T05:15",-5.57,0.965,-6.03,0.39,0.0,0.0,1.71,20.4,0.31,0.68
frt03,"2025-01-07T05:20",-5.36,0.968,-5.78,0.397,0.0,0.0,1.42,29.8,0.3,0.67
frt03,"2025-01-07T05:25",-5.29,0.967,-5.73,0.399,0.0,0.0,1.5,30.1,0.29,0.67
frt03,"2025-01-07T05:30",-5.19,0.967,-5.64,0.402,0.0,0.0,1.22,23.8,0.29,0.67
frt03,"2025-01-07T05:35",-5.11,0.966,-5.57,0.404,0.0,0.0,1.2,0.1,0.29,0.67
frt03,"2025-01-07T05:40",-5.01,0.967,-5.45,0.407,0.0,0.0,1.43,2.6,0.28,0.66
frt03,"2025-01-07T05:45",-5.08,0.962,-5.59,0.403,0.0,0.0,0.2,352.9,0.28,0.66
frt03,"2025-01-07T05:50",-5.44,0.954,-6.06,0.389,0.0,0.0,0.01,234.3,0.27,0.65
frt03,"2025-01-07T05:55",-5.47,0.958,-6.03,0.39,0.0,0.0,0.19,289.3,0.27,0.65
frt03,"2025-01-07T06:00",-5.54,0.958,-6.11,0.388,0.0,0.0,1.16,306.9,0.27,0.65
frt03,"2025-01-07T06:05",-5.62,0.958,-6.19,0.385,0.0,0.0,0.21,287.2,0.27,0.65
frt03,"2025-01-07T06:10",-5.69,0.958,-6.25,0.383,0.0,0.0,0.0,0.0,0.27,0.65
frt03,"2025-01-07T06:15",-5.69,0.958,-6.25,0.383,0.0,0.0,0.0,0.0,0.27,0.63
frt03,"2025-01-07T06:20",-5.72,0.959,-6.27,0.383,0.0,0.0,0.31,263.6,0.26,0.63
frt03,"2025-01-07T06:25",-5.72,0.96,-6.25,0.383,0.0,0.0,0.29,266.8,0.25,0.63
frt03,"2025-01-07T06:30",-5.74,0.96,-6.27,0.383,0.0,0.0,0.0,0.0,0.25,0.63
frt03,"2025-01-07T06:35",-5.68,0.962,-6.18,0.385,0.0,0.0,0.0,0.0,0.25,0.63
frt03,"2025-01-07T06:40",-5.62,0.964,-6.11,0.387,0.0,0.0,0.0,0.0,0.25,0.62
frt03,"2025-01-07T06:45",-5.61,0.964,-6.09,0.388,0.0,0.0,0.0,0.0,0.24,0.62
frt03,"2025-01-07T06:50",-5.55,0.965,-6.02,0.39,0.0,0.0,0.17,345.4,0.23,0.61
frt03,"2025-01-07T06:55",-5.56,0.964,-6.05,0.389,0.0,0.0,0.0,0.0,0.23,0.61
frt03,"2025-01-07T07:00",-5.57,0.964,-6.05,0.389,0.0,0.0,0.0,0.0,0.23,0.61
frt03,"2025-01-07T07:05",-5.53,0.965,-6.0,0.391,0.0,0.0,0.0,0.0,0.23,0.61
frt03,"2025-01-07T07:10",-5.52,0.965,-5.99,0.391,0.0,0.0,0.0,0.0,0.23,0.61
frt03,"2025-01-07T07:15",-5.57,0.964,-6.05,0.389,0.08,0.0,0.0,0.0,0.23,0.6
frt03,"2025-01-07T07:20",-5.72,0.962,-6.23,0.384,0.67,0.0,0.0,0.0,0.22,0.6
frt03,"2025-01-07T07:25",-5.84,0.961,-6.36,0.38,1.08,0.0,0.0,0.0,0.22,0.59
frt03,"2025-01-07T07:30",-5.82,0.965,-6.29,0.382,1.9,0.0,0.0,0.0,0.22,0.59
frt03,"2025-01-07T07:35",-5.82,0.965,-6.28,0.382,3.17,0.0,0.08,20.6,0.21,0.59
frt03,"2025-01-07T07:40",-5.86,0.966,-6.32,0.381,5.37,0.0,0.87,32.1,0.21,0.59
frt03,"2025-01-07T07:45",-5.8,0.968,-6.22,0.384,8.9,0.0,0.78,88.2,0.2,0.58
frt03,"2025-01-07T07:50",-6.16,0.96,-6.69,0.371,14.7,0.0,0.95,84.7,0.2,0.58
frt03,"2025-01-07T07:55",-6.23,0.964,-6.71,0.37,20.92,0.0,1.05,51.5,0.2,0.57
frt03,"2025-01-07T08:00",-6.0,0.97,-6.4,0.379,26.75,0.0,0.69,37.2,0.2,0.57
frt03,"2025-01-07T08:05",-5.82,0.971,-6.21,0.385,31.72,0.0,0.23,24.4,0.2,0.57
frt03,"2025-01-07T08:10",-5.73,0.971,-6.12,0.387,37.33,0.0,0.88,10.4,0.2,0.57
frt03,"2025-01-07T08:15",-5.48,0.972,-5.86,0.395,45.7,0.0,0.84,10.5,0.2,0.56
frt03,"2025-01-07T08:20",-5.41,0.969,-5.83,0.396,50.9,0.0,0.43,277.6,0.19,0.56
frt03,"2025-01-07T08:25",-5.39,0.966,-5.84,0.395,53.77,0.0,0.0,0.0,0.19,0.56
frt03,"2025-01-07T08:30",-5.07,0.968,-5.5,0.406,59.6,0.0,0.0,0.0,0.19,0.56
frt03,"2025-01-07T08:35",-5.09,0.962,-5.6,0.403,70.85,0.0,0.02,220.8,0.19,0.56
frt03,"2025-01-07T08:40",-4.96,0.961,-5.49,0.406,85.92,0.0,0.0,0.0,0.19,0.55
frt03,"2025-01-07T08:45",-4.7,0.961,-5.22,0.415,99.15,0.0,0.0,0.0,0.19,0.55
frt03,"2025-01-07T08:50",-4.47,0.958,-5.04,0.421,124.75,0.0,0.3,220.0,0.19,0.55
frt03,"2025-01-07T08:55",-4.22,0.954,-4.85,0.427,109.98,0.0,0.01,199.0,0.19,0.55
frt03,"2025-01-07T09:00",-3.94,0.952,-4.6,0.435,133.67,0.0,0.0,0.0,0.19,0.55
frt03,"2025-01-07T09:05",-3.52,0.95,-4.2,0.448,194.67,0.0,0.0,0.0,0.19,0.55
frt03,"2025-01-07T09:10",-3.28,0.941,-4.1,0.451,210.67,0.0,0.13,231.5,0.19,0.55
frt03,"2025-01-07T09:15",-2.96,0.937,-3.83,0.46,223.83,0.0,0.72,269.6,0.19,0.55
frt03,"2025-01-07T09:20",-2.65,0.932,-3.59,0.469,233.0,0.0,0.32,268.4,0.2,0.55
frt03,"2025-01-07T09:25",-2.36,0.927,-3.38,0.476,288.83,0.0,0.2,252.4,0.2,0.56
frt03,"2025-01-07T09:30",-2.04,0.923,-3.12,0.485,232.67,0.0,0.13,281.3,0.2,0.56
frt03,"2025-01-07T09:35",-1.68,0.919,-2.82,0.496,327.67,0.0,0.11,269.4,0.2,0.56
frt03,"2025-01-07T09:40",-1.33,0.909,-2.62,0.504,334.5,0.0,0.65,311.9,0.21,0.55
frt03,"2025-01-07T09:45",-0.95,0.897,-2.43,0.511,249.83,0.0,1.4,281.7,0.21,0.55
frt03,"2025-01-07T09:50",-0.68,0.89,-2.27,0.517,185.17,0.0,0.91,284.3,0.21,0.55
frt03,"2025-01-07T09:55",-0.65,0.878,-2.42,0.512,197.67,0.0,0.69,260.9,0.21,0.55
frt03,"2025-01-07T10:00",-0.62,0.878,-2.39,0.512,247.33,0.0,0.3,281.9,0.21,0.56
frt03,"2025-01-07T10:05",-0.37,0.876,-2.18,0.52,328.67,0.0,0.0,0.0,0.22,0.57
frt03,"2025-01-07T10:10",0.05,0.864,-1.95,0.53,356.33,0.0,0.56,275.3,0.22,0.57
frt03,"2025-01-07T10:15",0.36,0.851,-1.86,0.533,367.5,0.0,0.7,243.7,0.23,0.57
frt03,"2025-01-07T10:20",0.58,0.838,-1.84,0.534,374.0,0.0,0.81,237.7,0.23,0.57
frt03,"2025-01-07T10:25",0.63,0.821,-2.07,0.525,383.67,0.0,0.8,230.4,0.23,0.58
frt03,"2025-01-07T10:30",0.92,0.817,-1.86,0.533,409.0,0.0,1.1,250.9,0.25,0.59
frt03,"2025-01-07T10:35",1.23,0.807,-1.72,0.538,420.67,0.0,1.23,275.6,0.26,0.6
frt03,"2025-01-07T10:40",1.29,0.785,-2.04,0.526,455.83,0.0,1.5,260.5,0.28,0.61
frt03,"2025-01-07T10:45",1.57,0.78,-1.86,0.533,457.33,0.0,1.46,236.3,0.31,0.63
frt03,"2025-01-07T10:50",1.73,0.761,-2.03,0.526,472.0,0.0,1.69,251.0,0.35,0.64
frt03,"2025-01-07T10:55",2.04,0.752,-1.89,0.532,503.83,0.0,1.02,230.5,0.41,0.67
frt03,"2025-01-07T11:00",2.42,0.731,-1.9,0.531,491.0,0.0,1.06,235.7,0.48,0.7
frt03,"2025-01-07T11:05",2.74,0.71,-2.0,0.528,472.5,0.0,1.49,254.2,0.56,0.73
frt03,"2025-01-07T11:10",2.72,0.692,-2.36,0.514,412.5,0.0,1.84,243.9,0.64,0.77
frt03,"2025-01-07T11:15",2.76,0.69,-2.36,0.514,465.83,0.0,1.92,265.7,0.72,0.82
frt03,"2025-01-07T11:20",3.12,0.678,-2.26,0.518,478.17,0.0,1.9,271.1,0.81,0.86
frt03,"2025-01-07T11:25",3.22,0.626,-3.24,0.482,493.0,0.0,1.8,274.3,0.94,0.91
frt03,"2025-01-07T11:30",3.42,0.602,-3.57,0.47,497.67,0.0,1.24,256.6,1.1,0.95
frt03,"2025-01-07T11:35",3.57,0.595,-3.58,0.469,508.5,0.0,1.17,298.0,1.26,1.01
frt03,"2025-01-07T11:40",3.87,0.574,-3.79,0.463,537.83,0.0,1.05,217.2,1.42,1.07
frt03,"2025-01-07T11:45",3.98,0.578,-3.59,0.469,540.0,0.0,2.23,274.6,1.59,1.13
frt03,"2025-01-07T11:50",4.12,0.542,-4.32,0.444,556.67,0.0,0.61,203.6,1.76,1.2
frt03,"2025-01-07T11:55",4.61,0.536,-4.01,0.455,550.33,0.0,1.66,248.7,1.92,1.27
frt03,"2025-01-07T12:00",4.55,0.522,-4.41,0.441,538.67,0.0,1.99,227.5,2.07,1.35
frt03,"2025-01-07T12:05",4.65,0.497,-4.98,0.423,541.83,0.0,2.15,255.0,2.2,1.42
frt03,"2025-01-07T12:10",4.67,0.488,-5.19,0.416,563.83,0.0,1.87,313.1,2.31,1.49
frt03,"2025-01-07T12:15",5.09,0.501,-4.46,0.44,609.17,0.0,1.18,307.0,2.42,1.56
frt03,"2025-01-07T12:20",5.54,0.443,-5.67,0.401,634.83,0.0,0.94,281.7,2.57,1.63
frt03,"2025-01-07T12:25",5.66,0.416,-6.39,0.38,623.83,0.0,0.94,96.9,2.75,1.71
frt03,"2025-01-07T12:30",5.78,0.439,-5.58,0.404,615.0,0.0,1.31,115.5,2.93,1.79
frt03,"2025-01-07T12:35",5.8,0.462,-4.88,0.426,572.0,0.0,2.63,100.2,3.08,1.88
frt03,"2025-01-07T12:40",5.48,0.481,-4.64,0.433,536.5,0.0,2.22,65.0,3.19,1.96
frt03,"2025-01-07T12:45",5.64,0.441,-5.64,0.402,508.83,0.0,1.58,134.2,3.3,2.05
frt03,"2025-01-07T12:50",5.55,0.42,-6.37,0.381,463.0,0.0,0.29,349.2,3.37,2.13
frt03,"2025-01-07T12:55",5.75,0.457,-5.07,0.42,489.33,0.0,0.84,337.6,3.43,2.2
frt03,"2025-01-07T13:00",5.88,0.446,-5.28,0.413,499.17,0.0,2.31,318.5,3.49,2.27
frt03,"2025-01-07T13:05",5.41,0.419,-6.52,0.376,483.17,0.0,0.8,311.8,3.55,2.32
frt03,"2025-01-07T13:10",5.8,0.391,-7.07,0.36,492.17,0.0,0.75,265.6,3.58,2.37
frt03,"2025-01-07T13:15",5.81,0.389,-7.13,0.359,414.83,0.0,1.44,233.2,3.62,2.41
frt03,"2025-01-07T13:20",5.52,0.389,-7.39,0.351,374.0,0.0,1.21,194.1,3.59,2.44
frt03,"2025-01-07T13:25",5.34,0.406,-7.0,0.362,309.17,0.0,3.01,10.3,3.51,2.47
frt03,"2025-01-07T13:30",5.34,0.392,-7.46,0.35,457.5,0.0,0.86,345.4,3.45,2.49
frt03,"2025-01-07T13:35",5.61,0.37,-7.95,0.336,457.17,0.0,0.7,290.1,3.49,2.5
frt03,"2025-01-07T13:40",5.92,0.369,-7.72,0.343,447.5,0.0,1.29,344.6,3.56,2.53
frt03,"2025-01-07T13:45",5.92,0.377,-7.44,0.35,442.17,0.0,1.93,42.9,3.62,2.55
frt03,"2025-01-07T13:50",5.89,0.392,-6.96,0.364,435.83,0.0,3.52,17.1,3.69,2.58
frt03,"2025-01-07T13:55",5.77,0.389,-7.16,0.358,429.33,0.0,2.86,21.9,3.73,2.61
frt03,"2025-01-07T14:00",5.77,0.376,-7.61,0.346,421.17,0.0,2.57,26.6,3.76,2.63
frt03,"2025-01-07T14:05",5.81,0.393,-7.0,0.363,413.33,0.0,2.77,9.2,3.76,2.66
frt03,"2025-01-07T14:10",5.93,0.387,-7.09,0.36,404.5,0.0,2.28,4.3,3.75,2.68
frt03,"2025-01-07T14:15",5.8,0.378,-7.51,0.349,395.67,0.0,2.38,30.0,3.72,2.7
frt03,"2025-01-07T14:20",5.89,0.37,-7.71,0.343,387.17,0.0,2.68,63.8,3.69,2.72
frt03,"2025-01-07T14:25",5.75,0.375,-7.66,0.344,376.67,0.0,3.48,31.7,3.66,2.73
frt03,"2025-01-07T14:30",5.77,0.371,-7.78,0.341,369.83,0.0,3.19,27.9,3.63,2.75
frt03,"2025-01-07T14:35",5.68,0.372,-7.83,0.34,361.5,0.0,2.51,19.0,3.6,2.77
frt03,"2025-01-07T14:40",5.69,0.38,-7.54,0.348,352.5,0.0,2.3,14.5,3.57,2.78
frt03,"2025-01-07T14:45",5.7,0.364,-8.09,0.333,342.5,0.0,2.05,2.7,3.54,2.79
frt03,"2025-01-07T14:50",5.82,0.388,-7.15,0.358,332.0,0.0,2.59,21.4,3.51,2.81
frt03,"2025-01-07T14:55",5.9,0.358,-8.13,0.333,321.83,0.0,1.94,47.1,3.48,2.82
frt03,"2025-01-07T15:00",5.83,0.368,-7.83,0.34,310.83,0.0,2.03,3.2,3.46,2.84
frt03,"2025-01-07T15:05",5.79,0.372,-7.72,0.342,299.83,0.0,3.19,22.4,3.44,2.85
frt03,"2025-01-07T15:10",5.72,0.371,-7.82,0.34,289.17,0.0,3.22,31.3,3.42,2.86
frt03,"2025-01-07T15:15",5.77,0.393,-7.03,0.361,245.83,0.0,2.61,355.3,3.4,2.87
frt03,"2025-01-07T15:20",5.57,0.381,-7.61,0.346,201.33,0.0,3.64,10.1,3.38,2.88
frt03,"2025-01-07T15:25",5.38,0.377,-7.92,0.338,243.17,0.0,3.55,10.2,3.36,2.89
frt03,"2025-01-07T15:30",5.37,0.381,-7.8,0.34,240.67,0.0,4.25,26.2,3.33,2.9
frt03,"2025-01-07T15:35",5.43,0.384,-7.64,0.345,229.83,0.0,3.57,33.3,3.31,2.9
